Lead Number,TotalVisits,Total Time Spent on Website,time_decay,bounce_rate,Car,gender,city,sales_branch,policy_type,fuel_type,varient,PA,RA,claim_reasons,coverage,claim_amount,year,insurance_type
651722,6,605,158,0.003588892,Maruti,Female,tier1,App,PersonalAuto,Diesel,Basemodel,No,No,Collision,Premium,11499,2018,comprehensive_insurance
593761,2,772,17,0.711298331,Mahindra,Male,tier2,App,CorporateAuto,Petrol,Basemodel,No,No,Collision,Premium,9639,2021,comprehensive_insurance
627135,4,1132,41,0.021853924,TATA,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,No,Scratch/Dent,Extended,7217,2020,comprehensive_insurance
605278,0,0,29,0.234782316,Hyundai,Female,tier1,Web,PersonalAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,11121,2019,comprehensive_insurance
640415,3,96,148,0.111736467,TATA,Female,tier1,App,PersonalAuto,Diesel,Basemodel,No,No,Collision,Premium,18585,2020,comprehensive_insurance
612711,12,1117,84,0.257167138,TATA,Male,tier1,App,CorporateAuto,Diesel,Topmodel,Yes,Yes,Hail,Basic,2462,2020,third_party_insurance
646398,0,0,115,0.477743793,Ford,Male,tier2,App,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,20706,2020,comprehensive_insurance
649413,1,275,45,0.592945649,TATA,Male,tier1,Web,CorporateAuto,Diesel,Middlemodel,No,Yes,Scratch/Dent,Extended,12239,2021,comprehensive_insurance
580595,11,1850,71,0.157,Maruti,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,No,Scratch/Dent,Extended,12083,2017,comprehensive_insurance
595902,0,0,31,0.295726159,Maruti,Female,tier1,Web,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,12958,2021,comprehensive_insurance
658243,0,0,163,0.246357284,TATA,Male,tier1,Web,CorporateAuto,Diesel,Middlemodel,No,Yes,Collision,Premium,845,2017,comprehensive_insurance
622517,6,1073,66,0.135927878,Maruti,Male,tier2,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,9161,2018,comprehensive_insurance
623429,4,23,90,0.914635958,Hyundai,Male,tier2,App,CorporateAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,4713,2018,comprehensive_insurance
587356,19,265,36,0.223112717,Maruti,Male,tier2,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,18184,2019,comprehensive_insurance
586854,1,438,50,0.588074074,Jeep,Female,tier2,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,11394,2017,comprehensive_insurance
601227,12,249,153,0.192771449,Maruti,Male,tier2,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,6365,2017,comprehensive_insurance
608183,3,1646,155,0.201565334,Maruti,Female,tier1,Web,PersonalAuto,Petrol,Topmodel,Yes,Yes,Collision,Premium,2635,2021,comprehensive_insurance
617100,0,0,98,0.263270963,Hyundai,Male,tier3,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,791,2018,comprehensive_insurance
623213,10,1448,72,0.468474948,Maruti,Male,tier3,Web,CorporateAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,7256,2020,comprehensive_insurance
600913,8,665,100,0.927412409,Mahindra,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,18490,2020,comprehensive_insurance
579930,4,282,176,0.807717899,Hyundai,Male,tier2,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,4065,2018,comprehensive_insurance
586563,0,0,37,0.015963472,Hyundai,Female,tier1,App,CorporateAuto,Petrol,Middlemodel,No,Yes,Collision,Premium,13421,2021,comprehensive_insurance
655723,7,463,30,0.68285066,Mahindra,Male,tier1,App,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,7364,2017,comprehensive_insurance
629768,0,0,183,0.2648587,TATA,Male,tier3,Call Center,PersonalAuto,Petrol,Basemodel,Yes,No,Scratch/Dent,Extended,424,2019,comprehensive_insurance
641386,0,0,75,0.22806543,Maruti,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,1675,2021,comprehensive_insurance
592012,3,755,104,0.157,Maruti,Female,tier2,App,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,9632,2019,comprehensive_insurance
594758,0,0,130,0.886537479,Jeep,Male,tier1,App,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,3058,2021,comprehensive_insurance
586726,1,102,28,0.682120858,TATA,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,No,Hail,Basic,5398,2019,third_party_insurance
607059,2,459,133,0.809216007,TATA,Male,tier2,Call Center,PersonalAuto,Diesel,Basemodel,Yes,No,Scratch/Dent,Extended,10462,2019,comprehensive_insurance
630840,9,62,111,0.139881143,Maruti,Female,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,6838,2019,comprehensive_insurance
646573,0,0,100,0.903929033,Maruti,Male,tier1,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,13086,2019,comprehensive_insurance
583847,2,306,36,0.126333803,Ford,Male,tier3,App,CorporateAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,7084,2021,comprehensive_insurance
591937,7,1585,83,0.064408391,Hyundai,Male,tier3,Web,PersonalAuto,Petrol,Basemodel,No,Yes,Scratch/Dent,Extended,9872,2018,comprehensive_insurance
585751,5,1154,26,0.050326821,TATA,Male,tier1,Web,CorporateAuto,Petrol,Middlemodel,No,No,Collision,Premium,7186,2019,comprehensive_insurance
639150,0,0,152,0.401880903,Ford,Female,tier3,App,PersonalAuto,Diesel,Middlemodel,No,Yes,Hail,Basic,2759,2017,third_party_insurance
612231,3,951,42,0.215844708,Hyundai,Male,tier3,App,PersonalAuto,Diesel,Middlemodel,No,Yes,Collision,Premium,21636,2021,comprehensive_insurance
583055,1,145,38,0.072768936,Maruti,Female,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,9083,2018,comprehensive_insurance
621087,0,0,12,0.157,Hyundai,Male,tier1,Web,CorporateAuto,Diesel,Topmodel,Yes,No,Collision,Premium,1546,2018,comprehensive_insurance
632338,3,797,124,0.28959327,Hyundai,Female,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,12377,2017,comprehensive_insurance
588327,4,158,100,0.741079398,Hyundai,Female,tier2,Call Center,CorporateAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,3408,2017,comprehensive_insurance
642069,0,0,142,0.2212232,Hyundai,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,620,2019,comprehensive_insurance
617833,3,166,139,0.666230971,Hyundai,Female,tier3,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,5343,2020,comprehensive_insurance
583824,1,341,33,0.105114301,Maruti,Female,tier1,Web,PersonalAuto,Petrol,Basemodel,No,Yes,Collision,Premium,9327,2019,comprehensive_insurance
607133,2,52,81,0.218499059,Mahindra,Male,tier2,Web,PersonalAuto,Diesel,Middlemodel,No,Yes,Collision,Premium,14957,2018,comprehensive_insurance
649203,4,145,176,0.260632539,Ford,Female,tier1,App,CorporateAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,9413,2021,comprehensive_insurance
589846,2,765,52,0.142091676,TATA,Male,tier1,App,CorporateAuto,Petrol,Basemodel,No,Yes,Hail,Basic,6721,2019,third_party_insurance
596651,7,168,173,0.071724826,TATA,Female,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,No,Scratch/Dent,Extended,2231,2019,comprehensive_insurance
582700,4,447,181,0.40546254,TATA,Male,tier1,App,CorporateAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,78,2021,third_party_insurance
602873,9,208,22,0.710829986,Ford,Female,tier2,Web,CorporateAuto,Diesel,Middlemodel,No,Yes,Scratch/Dent,Extended,134,2017,comprehensive_insurance
599861,3,29,89,0.012230915,Jeep,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,2029,2017,comprehensive_insurance
611211,5,171,124,0.778307398,Mahindra,Male,tier2,App,CorporateAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,6939,2017,comprehensive_insurance
606589,4,904,128,0.223960918,Maruti,Male,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,12424,2017,comprehensive_insurance
593516,0,0,93,0.230178449,TATA,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Hail,Basic,4811,2021,third_party_insurance
582870,0,0,44,0.064106604,Mahindra,Female,tier1,App,CorporateAuto,Diesel,Middlemodel,No,No,Collision,Premium,564,2021,comprehensive_insurance
640537,2,636,71,0.070190988,Maruti,Male,tier1,App,CorporateAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,2518,2021,comprehensive_insurance
588310,2,742,106,0.767650393,Hyundai,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,16542,2017,comprehensive_insurance
596461,0,0,110,0.207820309,Hyundai,Female,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,No,Collision,Premium,21070,2020,comprehensive_insurance
627585,11,1337,164,0.268834118,TATA,Male,tier1,Web,CorporateAuto,Diesel,Basemodel,Yes,No,Scratch/Dent,Extended,2444,2019,comprehensive_insurance
603542,2,235,74,0.12034327,Hyundai,Male,tier2,App,PersonalAuto,Diesel,Basemodel,Yes,No,Collision,Premium,5048,2021,comprehensive_insurance
620996,3,208,140,0.59898646,Ford,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,11811,2018,comprehensive_insurance
617497,2,216,100,0.059496269,TATA,Male,tier1,Call Center,PersonalAuto,Diesel,Topmodel,Yes,No,Collision,Premium,8761,2021,comprehensive_insurance
633928,3,686,173,0.885893874,Jeep,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,No,Yes,Collision,Premium,4793,2019,comprehensive_insurance
591831,3,952,96,0.286389261,TATA,Male,tier1,App,PersonalAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,8879,2019,comprehensive_insurance
656644,5,1216,92,0.285522231,Hyundai,Male,tier1,App,CorporateAuto,Diesel,Topmodel,Yes,Yes,Hail,Basic,808,2020,third_party_insurance
581763,0,0,62,0.126785934,Hyundai,Male,tier3,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,4875,2017,comprehensive_insurance
581047,2,119,47,0.004671289,Maruti,Female,tier1,Call Center,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,3315,2021,comprehensive_insurance
655936,2,339,40,0.568695718,TATA,Male,tier3,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,16287,2018,comprehensive_insurance
640411,6,652,66,0.495,Jeep,Male,tier1,Web,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,4385,2017,comprehensive_insurance
616591,0,0,23,0.073852273,Mahindra,Female,tier1,Web,CorporateAuto,Diesel,Middlemodel,No,Yes,Collision,Premium,18414,2020,comprehensive_insurance
588104,0,0,75,0.305374094,Maruti,Male,tier2,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,18881,2019,comprehensive_insurance
613633,3,1510,76,0.209646595,Hyundai,Female,tier3,App,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Hail,Basic,2639,2017,third_party_insurance
643593,4,4,126,0.310917238,Maruti,Male,tier1,Call Center,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,1141,2019,comprehensive_insurance
624673,3,1321,22,0.052127615,Mahindra,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,5422,2019,comprehensive_insurance
592556,4,173,94,0.240942299,Jeep,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,No,Collision,Premium,2331,2020,comprehensive_insurance
658277,1,1106,158,0.233541451,TATA,Female,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,5333,2021,comprehensive_insurance
643623,3,1708,74,0.631142285,Maruti,Female,tier2,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,9058,2017,comprehensive_insurance
603645,0,0,106,0.2916584,Hyundai,Male,tier3,App,CorporateAuto,Petrol,Topmodel,Yes,Yes,Hail,Basic,6583,2020,third_party_insurance
594837,2,219,83,0.155060255,Jeep,Male,tier1,App,PersonalAuto,Diesel,Basemodel,No,Yes,Hail,Basic,78,2021,third_party_insurance
601708,5,1049,96,0.072191875,TATA,Male,tier1,Web,PersonalAuto,Diesel,Topmodel,Yes,Yes,Hail,Basic,55,2017,third_party_insurance
621487,3,1029,90,0.067661774,Hyundai,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,No,Yes,Collision,Premium,1185,2020,comprehensive_insurance
580707,2,19,85,0.227848249,Ford,Female,tier1,Call Center,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,3552,2019,comprehensive_insurance
624537,4,1099,167,0.275787521,Maruti,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,No,Scratch/Dent,Extended,11435,2017,comprehensive_insurance
643998,2,942,164,0.03261643,Maruti,Female,tier1,Web,PersonalAuto,Diesel,Topmodel,Yes,Yes,Hail,Basic,5202,2020,third_party_insurance
646068,2,1579,155,0.157,TATA,Male,tier2,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,13763,2017,comprehensive_insurance
656948,7,950,169,0.216734685,Maruti,Female,tier1,App,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,9911,2018,comprehensive_insurance
609210,4,209,100,0.587752536,Hyundai,Female,tier3,Call Center,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Hail,Basic,6621,2018,third_party_insurance
605419,0,0,79,0.064536129,Maruti,Female,tier3,Call Center,CorporateAuto,Diesel,Middlemodel,Yes,No,Collision,Premium,17272,2021,comprehensive_insurance
645291,2,2,65,0.576402431,Hyundai,Male,tier2,App,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,13326,2021,comprehensive_insurance
590549,2,1019,169,0.19871742,Maruti,Male,tier1,App,PersonalAuto,Petrol,Basemodel,No,Yes,Scratch/Dent,Extended,9708,2019,comprehensive_insurance
594584,3,1190,119,0.274435871,Maruti,Male,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,5019,2020,comprehensive_insurance
611181,4,1195,67,0.177958156,Jeep,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,6345,2018,third_party_insurance
619000,6,49,82,0.366313765,TATA,Female,tier2,Call Center,PersonalAuto,Petrol,Basemodel,No,Yes,Collision,Premium,10764,2017,comprehensive_insurance
657899,13,594,16,0.632242986,Ford,Male,tier1,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Hail,Basic,643,2017,third_party_insurance
613019,11,78,157,0.862269321,Hyundai,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,20840,2018,comprehensive_insurance
584760,2,70,106,0.575645623,Maruti,Female,tier1,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,11649,2018,comprehensive_insurance
621318,6,1218,48,0.261212855,TATA,Male,tier3,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,839,2017,comprehensive_insurance
641037,5,866,22,0.225445711,Maruti,Male,tier2,Web,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Scratch/Dent,Extended,8342,2018,comprehensive_insurance
612266,6,942,46,0.201312531,TATA,Female,tier1,App,PersonalAuto,Diesel,Middlemodel,Yes,No,Collision,Premium,16306,2019,comprehensive_insurance
598109,5,1270,72,0.050798489,TATA,Male,tier2,Web,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,9096,2017,comprehensive_insurance
593222,3,1083,128,0.157,TATA,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,9238,2020,comprehensive_insurance
631375,4,183,190,0.282928745,Mahindra,Male,tier3,Web,CorporateAuto,Diesel,Middlemodel,No,Yes,Scratch/Dent,Extended,9400,2018,comprehensive_insurance
586393,0,0,182,0.053161053,TATA,Male,tier1,App,PersonalAuto,Diesel,Basemodel,No,Yes,Collision,Premium,16372,2021,comprehensive_insurance
644390,9,413,124,0.346349972,Jeep,Female,tier2,Web,PersonalAuto,Petrol,Basemodel,No,Yes,Hail,Basic,1567,2018,third_party_insurance
617738,6,529,44,0.213183169,Ford,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,12414,2021,comprehensive_insurance
599600,6,1292,140,0.340252693,Hyundai,Male,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,3784,2018,third_party_insurance
581797,2,1089,189,0.045994241,Maruti,Male,tier2,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Scratch/Dent,Extended,3608,2017,comprehensive_insurance
585963,3,154,100,0.679743538,Hyundai,Male,tier1,Call Center,PersonalAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,3280,2019,comprehensive_insurance
636174,7,548,45,0.183640287,Hyundai,Male,tier1,Web,PersonalAuto,Diesel,Topmodel,Yes,Yes,Hail,Basic,1107,2017,third_party_insurance
586883,2,383,57,0.567895839,Hyundai,Female,tier1,Web,CorporateAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,14985,2019,comprehensive_insurance
614038,2,1486,58,0.084758793,Maruti,Female,tier1,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,7425,2021,comprehensive_insurance
630128,2,305,91,0.352115624,TATA,Male,tier1,Web,PersonalAuto,Petrol,Basemodel,No,No,Hail,Basic,1795,2021,third_party_insurance
605097,0,0,31,0.74060822,Ford,Male,tier2,Web,CorporateAuto,Petrol,Middlemodel,Yes,No,Scratch/Dent,Extended,4459,2017,comprehensive_insurance
659784,6,224,14,0.558298276,Jeep,Male,tier1,Call Center,PersonalAuto,Petrol,Basemodel,No,Yes,Collision,Premium,11780,2020,comprehensive_insurance
611150,0,0,49,0.049762295,Maruti,Female,tier2,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,12640,2020,comprehensive_insurance
586641,2,498,186,0.168126608,Jeep,Male,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,1115,2017,third_party_insurance
605056,2,34,100,0.827356188,Jeep,Male,tier1,Call Center,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,13853,2017,comprehensive_insurance
608544,5,781,183,0.279667704,TATA,Female,tier1,Web,PersonalAuto,Diesel,Middlemodel,Yes,No,Scratch/Dent,Extended,10594,2018,comprehensive_insurance
638158,3,2,130,0.944064172,Mahindra,Female,tier1,Web,PersonalAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,1613,2020,third_party_insurance
599497,2,996,51,0.075850047,Maruti,Female,tier1,Call Center,CorporateAuto,Diesel,Basemodel,No,Yes,Scratch/Dent,Extended,8926,2021,comprehensive_insurance
589932,2,25,174,0.960219951,Jeep,Male,tier2,App,PersonalAuto,Petrol,Middlemodel,No,Yes,Scratch/Dent,Extended,6502,2021,comprehensive_insurance
623161,5,987,100,0.135601687,Maruti,Male,tier2,Web,PersonalAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,7770,2018,comprehensive_insurance
633777,3,1314,104,0.00538607,Jeep,Male,tier1,Web,CorporateAuto,Petrol,Middlemodel,Yes,No,Collision,Premium,17720,2020,comprehensive_insurance
591928,0,0,182,0.350268522,Jeep,Male,tier1,Web,PersonalAuto,Petrol,Middlemodel,Yes,No,Hail,Basic,1857,2018,third_party_insurance
616420,3,389,185,0.454320708,Ford,Male,tier1,Web,CorporateAuto,Diesel,Middlemodel,Yes,No,Collision,Premium,7478,2021,comprehensive_insurance
639435,0,0,185,0.230916396,TATA,Female,tier1,Web,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,19858,2018,comprehensive_insurance
586138,0,0,51,0.265722865,TATA,Male,tier1,Call Center,PersonalAuto,Petrol,Topmodel,Yes,No,Hail,Basic,6756,2020,third_party_insurance
628129,2,973,147,0.839775285,Mahindra,Male,tier3,App,CorporateAuto,Diesel,Basemodel,No,Yes,Collision,Premium,20479,2018,comprehensive_insurance
641155,0,0,67,0.628818085,Maruti,Male,tier1,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,15902,2019,comprehensive_insurance
605636,3,1411,188,0.25306603,TATA,Male,tier1,Web,PersonalAuto,Diesel,Topmodel,Yes,Yes,Scratch/Dent,Extended,13691,2020,comprehensive_insurance
630888,5,213,131,0.841656149,Mahindra,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Collision,Premium,10757,2019,comprehensive_insurance
656072,2,402,53,0.026156389,TATA,Male,tier1,Web,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Hail,Basic,4128,2020,third_party_insurance
597233,4,338,136,0.122943483,TATA,Female,tier1,Call Center,PersonalAuto,Petrol,Basemodel,No,Yes,Collision,Premium,9,2020,comprehensive_insurance
657823,5,1837,80,0.06283771,Hyundai,Female,tier3,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,6849,2021,comprehensive_insurance
635012,2,857,76,0.282669033,Maruti,Female,tier1,Call Center,PersonalAuto,Petrol,Middlemodel,Yes,No,Scratch/Dent,Extended,2107,2020,comprehensive_insurance
621078,5,467,188,0.142666389,TATA,Male,tier1,App,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Collision,Premium,11902,2017,comprehensive_insurance
586075,3,278,18,0.581552911,Jeep,Female,tier2,App,CorporateAuto,Petrol,Basemodel,Yes,Yes,Scratch/Dent,Extended,7061,2019,comprehensive_insurance
585800,1,127,72,0.125461178,Ford,Female,tier3,Web,CorporateAuto,Diesel,Basemodel,Yes,Yes,Collision,Premium,118,2019,comprehensive_insurance
635823,0,0,148,0.014799432,TATA,Female,tier3,App,PersonalAuto,Diesel,Basemodel,Yes,Yes,Hail,Basic,1646,2021,third_party_insurance
651250,2,297,128,0.890062092,Jeep,Male,tier3,Web,CorporateAuto,Diesel,Middlemodel,No,Yes,Collision,Premium,12217,2021,comprehensive_insurance
598969,0,0,18,0.982387179,Hyundai,Male,tier3,Web,CorporateAuto,Petrol,Middlemodel,Yes,Yes,Collision,Premium,1620,2019,comprehensive_insurance
609585,0,0,120,0.748246436,Maruti,Female,tier1,Call Center,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,3635,2020,comprehensive_insurance
652250,3,981,113,0.157,TATA,Male,tier2,Web,PersonalAuto,Diesel,Basemodel,Yes,No,Scratch/Dent,Extended,4994,2021,comprehensive_insurance
593658,9,1187,183,0.238929522,Mahindra,Male,tier1,App,PersonalAuto,Petrol,Basemodel,Yes,Yes,Hail,Basic,4487,2018,third_party_insurance
624439,3,954,20,0.157,Maruti,Male,tier2,App,PersonalAuto,Petrol,Middlemodel,Yes,Yes,Scratch/Dent,Extended,4532,2017,comprehensive_insurance
603501,4,261,73,0.104655829,Hyundai,Female,tier2,Call Center,CorporateAuto,Diesel,Middlemodel,Yes,Yes,Hail,Basic,1538,2017,third_party_insurance
647668,5,1546,64,0.113898846,Hyundai,Female,tier1,Web,PersonalAuto,Diesel,Basemodel,No,Yes,Hail,Basic,4046,2018,third_party_insurance
624095,3,131,76,0.238144878,Hyundai,Female,tier1,Web,PersonalAuto,Diesel,Basemodel,Yes,No,Scratch/Dent,Extended,6391,2018,comprehensive_insurance
